"","time","U","I","V"
"319",31.8,2693830.71656762,253113.554283879,246703.190627434
"320",31.9,2691311.15498015,255134.390202882,248740.208815384
"321",32,2688773.17814673,257169.661248428,250793.483584495
"322",32.1,2686216.67708482,259219.447994507,252863.130967877
"323",32.2,2683641.54263879,261283.831030044,254949.267644577
"324",32.3,2681047.66548839,263362.890950437,257052.01093966
"325",32.4,2678434.93615734,265456.708348925,259171.478824234
"326",32.5,2675803.24502215,267565.363807806,261307.789915389
"327",32.6,2673152.48232112,269688.937889473,263461.063476081
"328",32.7,2670482.53816347,271827.511127295,265631.419414932
"329",32.8,2667793.30253874,273981.164016323,267818.978285962
"330",32.9,2665084.66532632,276149.977003824,270023.86128824
"331",33,2662356.5163052,278334.03047965,272246.190265469
"332",33.1,2659608.74516387,280533.404766425,274486.087705482
"333",33.2,2656841.24151049,282748.18010956,276743.676739663
"334",33.3,2654053.8948832,284978.436667092,279019.08114229
"335",33.4,2651246.59476061,287224.254499345,281312.42532979
"336",33.5,2648419.23057256,289485.713558408,283623.83435992
"337",33.6,2645571.69171104,291762.893677435,285953.433930846
"338",33.7,2642703.86754129,294055.87455976,288301.350380157
"339",33.8,2639815.64741318,296364.735767828,290667.710683774
"340",33.9,2636906.9206727,298689.556711941,293052.642454776
"341",34,2633977.57667376,301030.416638819,295456.273942138
"342",34.1,2631027.50479011,303387.394619963,297878.734029369
"343",34.2,2628056.59442754,305760.569539843,300320.152233063
"344",34.3,2625064.73503629,308150.020083882,302780.65870135
"345",34.4,2622051.81612359,310555.82472625,305260.384212253
"346",34.5,2619017.72726656,312978.061717473,307759.460171945
"347",34.6,2615962.35812522,315416.809071829,310278.018612906
"348",34.7,2612885.59845574,317872.14455457,312816.192191975
"349",34.8,2609787.33812396,320344.145668923,315374.114188307
"350",34.9,2606667.46711909,322832.889642912,317951.918501217
"351",35,2603525.87556766,325338.453415964,320549.739647919
"352",35.1,2600362.45374767,327860.913625327,323167.712761162
"353",35.2,2597177.09210299,330400.346592273,325805.973586751
"354",35.3,2593969.68125801,332956.828308108,328464.658480955
"355",35.4,2590740.11203248,335530.434419972,331143.90440781
"356",35.5,2587488.27545661,338121.240216433,333843.848936302
"357",35.6,2584214.0627864,340729.320612878,336564.63023743
"358",35.7,2580917.36551921,343354.750136692,339306.387081159
"359",35.8,2577598.07540955,345997.602912231,342069.258833252
"360",35.9,2574256.08448513,348657.95264559,344853.385451971
"361",36,2570891.28506315,351335.87260915,347658.907484669
"362",36.1,2567503.56976681,354031.435625924,350485.966064249
"363",36.2,2564092.83154209,356744.71405369,353334.702905496
"364",36.3,2560658.96367475,359475.779768905,356205.260301287
"365",36.4,2557201.85980759,362224.704150415,359097.781118666
"366",36.5,2553721.41395794,364991.558062945,362012.408794788
"367",36.6,2550217.52053542,367776.411840378,364949.287332733
"368",36.7,2546690.07435993,370579.335268821,367908.561297181
"369",36.8,2543138.9706799,373400.397569451,370890.375809955
"370",36.9,2539564.10519075,376239.66738115,373894.87654542
"371",37,2535965.37405369,379097.212742926,376922.209725748
"372",37.1,2532342.67391466,381973.101076111,379972.522116036
"373",37.2,2528695.90192358,384867.399166352,383045.961019284
"374",37.3,2525024.95575386,387780.173145378,386142.674271226
"375",37.4,2521329.73362217,390711.488472557,389262.810235015
"376",37.5,2517610.13430837,393661.409916236,392406.517795756
"377",37.6,2513866.05717582,396630.001534857,395573.946354898
"378",37.7,2510097.40219189,399617.326657874,398765.245824457
"379",37.8,2506304.06994868,402623.447866433,401980.566621105
"380",37.9,2502485.96168403,405648.426973855,405220.059660087
"381",38,2498642.97930283,408692.325005898,408483.876348991
"382",38.1,2494775.02539852,411755.202180797,411772.168581353
"383",38.2,2490882.00327482,414837.117889104,415085.088730103
"384",38.3,2486963.81696781,417938.130673303,418422.789640852
"385",38.4,2483020.3712682,421058.298207218,421785.424625005
"386",38.5,2479051.57174382,424197.677275209,425173.147452724
"387",38.6,2475057.32476245,427356.323751157,428586.112345704
"388",38.7,2471037.53751482,430534.292577239,432024.473969799
"389",38.8,2466992.11803789,433731.637742491,435488.387427459
"390",38.9,2462920.97523843,436948.41226117,438978.008250011
"391",39,2458824.01891676,440184.668150904,442493.492389752
"392",39.1,2454701.15979076,443440.456410638,446034.996211875
"393",39.2,2450552.30952023,446715.826998381,449602.676486213
"394",39.3,2446377.38073132,450010.828808746,453196.690378806
"395",39.4,2442176.28704136,453325.50965029,456817.195443283
"396",39.5,2437948.94308384,456659.916222655,460464.349612071
"397",39.6,2433695.26453368,460014.094093523,464138.311187407
"398",39.7,2429415.16813272,463388.087675356,467839.238832175
"399",39.8,2425108.57171544,466781.940201963,471567.291560554
"400",39.9,2420775.39423494,470195.693704867,475322.628728468
"401",40,2416415.55578912,473629.388989482,479105.410023861
"402",40.1,2412028.97764715,477083.065611115,482915.79545677
"403",40.2,2407615.58227611,480556.761850772,486753.945349203
"404",40.3,2403175.29336789,484050.514690794,490620.020324836
"405",40.4,2398708.03586631,487564.359790309,494514.181298494
"406",40.5,2394213.73599444,491098.331460517,498436.589465454
"407",40.6,2389692.3212822,494652.462639792,502387.406290536
"408",40.7,2385143.72059411,498226.784868629,506366.793497
"409",40.8,2380567.86415728,501821.328264416,510374.913055237
"410",40.9,2375964.68358963,505436.121496051,514411.927171263
"411",41,2371334.11192829,509071.191758395,518477.998275004
"412",41.1,2366676.08365822,512726.564746582,522573.28900838
"413",41.2,2361990.53474102,516402.264630165,526697.962213175
"414",41.3,2357277.40264394,520098.314027125,530852.180918707
"415",41.4,2352536.62636911,523814.733977738,535036.108329287
"416",41.5,2347768.1464829,527551.5439183,539249.907811465
"417",41.6,2342971.90514553,531308.761654723,543493.742881068
"418",41.7,2338147.8461408,535086.403335998,547767.777190023
"419",41.8,2333295.91490604,538884.483427544,552072.174512972
"420",41.9,2328416.05856224,542703.014684423,556407.098733664
"421",42,2323508.22594429,546542.008124456,560772.713831144
"422",42.1,2318572.3676314,550401.473001225,565169.183865713
"423",42.2,2313608.43597775,554281.416776968,569596.672964682
"424",42.3,2308616.38514318,558181.845095382,574055.345307899
"425",42.4,2303596.17112409,562102.761754334,578545.365113069
"426",42.5,2298547.75178448,566044.168678483,583066.896620842
"427",42.6,2293471.08688708,570006.065891825,587620.10407969
"428",42.7,2288366.13812465,573988.451490164,592205.151730563
"429",42.8,2283232.86915142,577991.321613514,596822.20379132
"430",42.9,2278071.24561456,582014.670418444,601471.42444094
"431",43,2272881.23518584,586058.490050363,606152.977803513
"432",43.1,2267662.80759335,590122.770615767,610867.02793201
