"","time","U","I","V"
"429",42.8,7.7644866791326e-58,17833.4829577533,851912.583170957
"430",42.9,9.14253212140658e-60,17808.6902136792,853647.980174963
"431",43,-3.53844599980871e-58,17783.9319373623,855380.964531832
"432",43.1,-9.79506125707623e-59,17759.2080808841,857111.539595713
"433",43.2,1.10630819748157e-58,17734.518596393,858839.708716088
"434",43.3,6.75228015886335e-59,17709.8634361038,860565.475237789
"435",43.4,-2.22181114834816e-59,17685.2425522979,862288.842500992
"436",43.5,-3.00710190494119e-60,17660.6558973228,864009.813841231
"437",43.6,4.93122832547708e-59,17636.1034235924,865728.392589405
"438",43.7,-8.00303291308981e-61,17611.5850835867,867444.58207178
"439",43.8,-4.85410647399702e-59,17587.1008298517,869158.38561
"440",43.9,4.06665703175523e-60,17562.6506149996,870869.80652109
"441",44,3.93930568755487e-59,17538.2343917082,872578.848117461
"442",44.1,1.29089640909672e-59,17513.8521127213,874285.513706923
"443",44.2,4.34079281357083e-61,17489.5037308482,875989.806592685
"444",44.3,-2.23682699040444e-60,17465.1891989641,877691.730073365
"445",44.4,1.05255431461992e-60,17440.9084700094,879391.287442995
"446",44.5,1.75184466840947e-60,17416.6614969902,881088.481991024
"447",44.6,4.03662123989474e-61,17392.4482329776,882783.317002334
"448",44.7,-5.2427839741753e-61,17368.2686311083,884475.795757235
"449",44.8,-1.97542953077949e-61,17344.1226445839,886165.92153148
"450",44.9,1.72749434977653e-61,17320.0102266712,887853.697596265
"451",45,1.134555570362e-61,17295.9313307019,889539.127218241
"452",45.1,-4.13146940637587e-62,17271.8859100726,891222.213659517
"453",45.2,-3.67935108772744e-62,17247.8739182447,892902.960177664
"454",45.3,5.51550465495447e-62,17223.8953087443,894581.370025728
"455",45.4,2.9482509699957e-62,17199.950035162,896257.446452232
"456",45.5,-4.00639935037719e-62,17176.0380511532,897931.192701182
"457",45.6,-5.01658507049167e-64,17152.1593104374,899602.612012073
"458",45.7,5.6091977604868e-62,17128.3137667985,901271.707619897
"459",45.8,3.5281864112453e-62,17104.501374085,902938.48275515
"460",45.9,4.71371964870522e-63,17080.7220862091,904602.940643837
"461",46,-5.95745277213371e-63,17056.9758571474,906265.084507474
"462",46.1,-1.16095690168093e-63,17033.2626409402,907924.917563102
"463",46.2,2.61853367755963e-63,17009.582391692,909582.44302329
"464",46.3,1.45766113283271e-63,16985.9350635709,911237.664096138
"465",46.4,-5.07114246733508e-64,16962.3206108088,912890.583985287
"466",46.5,-7.40214996958999e-64,16938.7389877012,914541.205889926
"467",46.6,-6.27791336457143e-65,16915.1901486071,916189.533004795
"468",46.7,6.94748517201134e-65,16891.674047949,917835.568520191
"469",46.8,-3.15295847836011e-64,16868.1906402128,919479.315621978
"470",46.9,-6.92739596665512e-65,16844.7398799477,921120.77749159
"471",47,3.71229368941809e-64,16821.3217217659,922759.957306039
"472",47.1,3.06425294273743e-65,16797.9361203428,924396.85823792
"473",47.2,-3.60260045697817e-64,16774.5830304169,926031.483455417
"474",47.3,-1.92834093150859e-64,16751.2624067896,927663.836122308
"475",47.4,-3.03825852551055e-65,16727.974204325,929293.919397975
"476",47.5,1.21202181909725e-65,16704.7183779501,930921.736437406
"477",47.6,-8.28327546318914e-66,16681.4948826545,932547.290391204
"478",47.7,-1.45744766542509e-65,16658.3036734904,934170.584405591
"479",47.8,-3.1869306481043e-66,16635.1447055724,935791.621622415
"480",47.9,4.05781700036006e-66,16612.0179340776,937410.405179158
"481",48,2.34705376486689e-66,16588.9233142454,939026.938208936
"482",48.1,-7.47816366380879e-67,16565.8608013774,940641.223840513
"483",48.2,-1.03941324163473e-66,16542.8303508373,942253.265198303
"484",48.3,1.25350541514816e-67,16519.8319180511,943863.065402375
"485",48.4,5.21812347616514e-67,16496.8654585063,945470.627568459
"486",48.5,-2.64024976284204e-67,16473.9309277528,947075.954807956
"487",48.6,-4.18088785881131e-67,16451.028281402,948679.050227943
"488",48.7,1.54728040355349e-67,16428.157475127,950279.916931173
"489",48.8,2.12008248834756e-67,16405.3184646626,951878.558016089
"490",48.9,-6.60776794134969e-68,16382.5112058051,953474.976576823
"491",49,-1.85987955896327e-67,16359.7356544124,955069.17570321
