"","time","U","I","V"
"157",15.6,12349.5438588489,17588.5560288108,93838.8117093164
"158",15.7,11938.1850222767,17997.8572623728,96948.1069354738
"159",15.8,11527.6452280226,18406.2921666636,100128.858634648
"160",15.9,11118.5153535569,18813.2699984792,103380.863912396
"161",16,10711.3924405187,19218.1939191398,106703.81606998
"162",16.1,10306.8767512994,19620.4639384426,110097.303794315
"163",16.2,9905.56869586726,20019.4799880255,113560.810874132
"164",16.3,9508.06565524548,20414.6450977148,117093.716462542
"165",16.4,9114.95873034909,20805.3686461428,120695.295901594
"166",16.5,8726.82944756276,21191.0696542456,124364.722119084
"167",16.6,8344.24645426006,21571.180088438,128101.067602215
"168",16.7,7967.7622390089,21945.1481387206,131903.306946814
"169",16.8,7597.90991222274,22312.4414359663,135770.31997459
"170",16.9,7235.20008340289,22672.5501722477,139700.895404653
"171",17,6880.11787093849,23024.9900882548,143693.735059195
"172",17.1,6533.12007955755,23369.3052927239,147747.45857706
"173",17.2,6194.63257910457,23705.0708802265,151860.608602864
"174",17.3,5865.04791621038,24031.8953157759,156031.656413583
"175",17.4,5544.72318769655,24349.4225574386,160259.007939351
"176",17.5,5233.97820130647,24657.3338913896,164541.010130428
"177",17.6,4933.09394558646,24955.3494576235,168875.957618091
"178",17.7,4642.31138652698,25243.2294487477,173262.099613782
"179",17.8,4361.83060401482,25520.7749688459,177697.646988203
"180",17.9,4091.81027632962,25787.8285442169,182180.779470161
"181",18,3832.36751594226,26044.2742827744,186709.652903968
"182",18.1,3583.57805484715,26290.0376839135,191282.4065041
"183",18.2,3345.47677269074,26525.0851056231,195897.170046547
"184",18.3,3118.05855615162,26749.4229004281,200552.070937903
"185",18.4,2901.27947347099,26963.096236299,205245.241105681
"186",18.5,2695.05824385389,27166.1876228447,209974.823656457
"187",18.6,2499.27797782958,27358.8151667324,214738.979252335
"188",18.7,2313.78816124081,27541.1305836942,219535.89216147
"189",18.8,2138.40685283809,27713.316997172,224363.77594165
"190",18.9,1972.92306344025,27875.5865556611,229220.878722415
"191",19,1817.09928354844,28028.1779018851,234105.488058013
"192",19.1,1670.67412495351,28171.3535282762,239015.935327551
"193",19.2,1533.36504195818,28305.3970531525,243950.599665545
"194",19.3,1404.87109826047,28430.6104515507,248907.911412053
"195",19.4,1284.87574651618,28547.3112737027,253886.355077345
"196",19.5,1173.04958912008,28655.8298826125,258884.471821744
"197",19.6,1069.05309070925,28756.5067402291,263900.861456581
"198",19.7,972.539215252475,28849.6897693424,268934.18397715
"199",19.8,883.155963267849,28935.7318156512,273983.160643089
"200",19.9,800.548787631123,29014.9882315259,279046.574625612
"201",20,724.362869527394,29087.8145999002,284123.271244503
"202",20.1,654.245239282426,29154.5646135376,289212.157820753
"203",20.2,589.846730018401,29215.5881217083,294312.203173084
"204",20.3,530.82375524593,29271.2293531466,299422.436788426
"205",20.4,476.839904571421,29321.8253210872,304541.947697717
"206",20.5,427.56735461445,29367.7044132656,309669.883089123
"207",20.6,382.688094949923,29409.185167046,314805.446691066
"208",20.7,341.894971379807,29446.5752273507,319947.896957222
"209",20.8,304.892551071608,29480.1704828328,325096.545085086
"210",20.9,271.397816057851,29510.2543737779,330250.752898696
"211",21,241.140693261484,29537.0973635503,335409.930624833
"212",21.1,213.864430601915,29560.9565640105,340573.534590468
"213",21.2,189.325829780422,29582.0755042887,345741.064867513
"214",21.3,167.295346939739,29600.6840317027,350912.062888746
"215",21.4,147.557073854219,29616.9983321503,356086.109056711
"216",21.5,129.908613653497,29631.221055958,361262.820366953
"217",21.6,114.160857174748,29643.541543083,366441.848060108
"218",21.7,100.137678828739,29654.1361287692,371622.875321749
"219",21.8,87.6755626849155,29663.1685189444,376805.615041707
"220",21.9,76.623168237983,29670.7902258906,381989.807644009
"221",22,66.8408464282705,29677.1410536038,387175.219000086
"222",22.1,58.2001218147764,29682.3496169467,392361.638426218
"223",22.2,50.5831445771665,29686.5338909095,397548.876775163
"224",22.3,43.8821220595196,29689.8017802631,402736.764626735
"225",22.4,37.9987399382138,29692.2516995226,407925.150579205
"226",22.5,32.8435793707958,29693.9731568617,413113.899641779
"227",22.6,28.3355360965649,29695.0473360083,418302.891729383
"228",22.7,24.4012470901993,29695.5476705204,423492.020258252
"229",22.8,20.9745298686176,29695.5404053438,428681.190839481
"230",22.9,17.9958378661022,29695.0851422355,433870.320072153
"231",23,15.4117354200768,29694.2353655152,439059.334428903
"232",23.1,13.1743947763166,29693.0389457393,444248.169230452
"233",23.2,11.2411172771264,29691.5386191336,449436.767706775
"234",23.3,9.57388072164519,29689.7724407984,454625.080142583
"235",23.4,8.1389115469018,29687.7742130456,459813.063094501
"236",23.5,6.90628469326061,29685.5738860022,465000.678682776
"237",23.6,5.84955077973821,29683.1979308576,470187.893952121
"238",23.7,4.9453895605464,29680.669686789,475374.680294673
"239",23.8,4.17328958788647,29678.0096816424,480561.012930883
"240",23.9,3.5152533415483,29675.2359271103,485746.870444406
"241",24,2.95552682954798,29672.3641894067,490932.234366397
"242",24.1,2.48035262809138,29669.408236472,496117.088805063
"243",24.2,2.0777451429183,29666.3800629293,501301.420116445
"244",24.3,1.7372868411943,29663.2900940462,506485.216612647
"245",24.4,1.44994415225744,29660.1473700039,511668.468303986
"246",24.5,1.20790170466509,29656.9597118114,516851.166671697
"247",24.6,1.004413576176,29653.733870187,522033.304468144
"248",24.7,0.833670246394395,29650.4756587222,527214.875541638
"249",24.8,0.690679975241995,29647.1900726039,532395.874683257
"250",24.9,0.571163375409861,29643.8813941312,537576.297493231
"251",25,0.471459999192021,29640.5532862048,542756.140264711
"252",25.1,0.388445820768955,29637.2088749117,547935.39988289
"253",25.2,0.319460559616123,29633.8508222598,553114.073737694
"254",25.3,0.262243858344487,29630.4813900495,558292.159648384
"255",25.4,0.214879397513484,29627.1024958023,563469.655798623
"256",25.5,0.175746099103899,29623.7157615939,568646.560680674
"257",25.6,0.143475638652305,29620.3225565741,573822.873047576
"258",25.7,0.116915552542139,29616.9240338861,578998.591872249
"259",25.8,0.0950972909416593,29613.521162637,584173.716312607
"260",25.9,0.0772086279146032,29610.1147555072,589348.245681871
"261",26,0.0625698978918695,29606.7054925308,594522.179423364
"262",26.1,0.0506135817564342,29603.2939415232,599695.517089164
"263",26.2,0.0408668161177762,29599.8805755843,604868.25832206
"264",26.3,0.0329364458773746,29596.4657880555,610040.402840343
"265",26.4,0.0264962829410102,29593.0499052699,615211.950425015
"266",26.5,0.0212762728966018,29589.6331973924,620382.900909048
"267",26.6,0.0170533071120725,29586.2158876139,625553.254168399
"268",26.7,0.0136434536258188,29582.7981599248,630723.010114501
"269",26.8,0.0108953982521076,29579.3801656786,635892.168688003
"270",26.9,0.00868489784811716,29575.9620291419,641060.729853544
"271",27,0.00691017503617067,29572.5438521024,646228.693595459
"272",27.1,0.00548802866070986,29569.125717761,651396.0599142
"273",27.2,0.00435057559213091,29565.7076939918,656562.828823374
"274",27.3,0.00344254951383396,29562.2898360451,661729.00034731
"275",27.4,0.00271904832407925,29558.8721888011,666894.574519058
"276",27.5,0.00214366527575038,29555.45478864,672059.551378738
"277",27.6,0.00168694311698515,29552.0376649887,677223.930972205
"278",27.7,0.00132509561026218,29548.6208416001,682387.713349938
"279",27.8,0.00103895773569013,29545.2043376033,687550.898566155
"280",27.9,0.00081310926675609,29541.7881683806,692713.486678068
"281",28,0.000635183132024978,29538.3723462598,697875.477745306
"282",28.1,0.000495284708122693,29534.9568810946,703036.871829441
"283",28.2,0.000385492041950793,29531.5417807653,708197.668993575
"284",28.3,0.000299487939772442,29528.1270515466,713357.869302043
"285",28.4,0.000232245625923086,29524.7126984219,718517.472820159
"286",28.5,0.000179771099419462,29521.2987253416,723676.479614017
"287",28.6,0.000138898098814329,29517.8851354278,728834.889750324
"288",28.7,0.000107118976190856,29514.4719311436,733992.703296272
"289",28.8,8.24660321117909e-05,29511.0591144121,739149.920319442
"290",28.9,6.33764524215531e-05,29507.6466867511,744306.540887708
"291",29,4.86171556813052e-05,29504.2346493488,749462.565069175
"292",29.1,3.72254909310473e-05,29500.8230031225,754617.992932133
"293",29.2,2.84510168463445e-05,29497.4117487774,759772.824545019
"294",29.3,2.17051232128714e-05,29494.0008868567,764927.059976374
"295",29.4,1.65284419543014e-05,29490.5904177746,770080.699294825
"296",29.5,1.25540662034582e-05,29487.1803418507,775233.742571428
"297",29.6,9.52626037485684e-06,29483.7706592988,780386.189869903
"298",29.7,7.20268219023771e-06,29480.3613703098,785538.041267683
"299",29.8,5.43779059295451e-06,29476.9524749879,790689.296827552
"300",29.9,4.09820831143376e-06,29473.5439734209,795839.956618324
"301",30,3.0829122163042e-06,29470.1358656642,800990.020708821
"302",30.1,2.31486915075539e-06,29466.7281517493,806139.489167877
"303",30.2,1.7349720256428e-06,29463.3208316899,811288.362064328
"304",30.3,1.2979545615666e-06,29459.9139054856,816436.639467012
"305",30.4,9.69231655881667e-07,29456.5073731255,821584.321444765
"306",30.5,7.22432036571557e-07,29453.1012345903,826731.408066423
"307",30.6,5.37486977397228e-07,29449.6954898547,831877.899400814
"308",30.7,3.99154177603733e-07,29446.2901388883,837023.795516765
"309",30.8,2.95879884858816e-07,29442.8851816572,842169.096483094
"310",30.9,2.18923552091157e-07,29439.4806181245,847313.802368616
"311",31,1.6168587280664e-07,29436.0764482514,852457.913242136
"312",31.1,1.19194022887833e-07,29432.6726719972,857601.429172456
"313",31.2,8.7708153878278e-08,29429.2692893203,862744.350228368
"314",31.3,6.44212038244325e-08,29425.8663001779,867886.676478657
"315",31.4,4.70717661693472e-08,29422.4637045219,873028.407999555
"316",31.5,3.41767333450592e-08,29419.0615023088,878169.544858867
"317",31.6,2.47085376321083e-08,29415.6596934972,883310.087121029
"318",31.7,1.78042691947191e-08,29412.2582780432,888450.034853351
"319",31.8,1.2793063883516e-08,29408.8572559024,893589.388124098
"320",31.9,9.16869479953874e-09,29405.4566270299,898728.14700185
"321",32,6.55508543835938e-09,29402.0563913806,903866.311555283
"322",32.1,4.67534941822477e-09,29398.6565489094,909003.881853104
"323",32.2,3.32679873518594e-09,29395.257099571,914140.857964022
"324",32.3,2.36167104244076e-09,29391.85804332,919277.239956743
"325",32.4,1.67259925145824e-09,29388.4593801113,924413.027899964
"326",32.5,1.18179097528739e-09,29385.0611098993,929548.221862379
"327",32.6,8.33030488110673e-10,29381.6632326387,934682.821912669
"328",32.7,5.8579659290361e-10,29378.2657482841,939816.828119511
"329",32.8,4.10952997258879e-10,29374.8686567901,944950.240551572
"330",32.9,2.87600757924468e-10,29371.4719581113,950083.059277513
"331",33,2.00785938051831e-10,29368.0756522022,955215.284365985
"332",33.1,1.39834541073672e-10,29364.6797390176,960346.915885633
"333",33.2,9.71461799574698e-11,29361.2842185119,965477.953905091
"334",33.3,6.73223067500462e-11,29357.8890906398,970608.398492989
"335",33.4,4.66610813243686e-11,29354.4943553574,975738.249715582
"336",33.5,3.25374687530914e-11,29351.1000126216,980867.507638256
"337",33.6,2.32472352205477e-11,29347.7060623943,985996.172318294
"338",33.7,1.66310836479458e-11,29344.3125046203,991124.243839226
"339",33.8,1.17666132747234e-11,29340.9193392501,996251.722275835
"340",33.9,8.26718845403046e-12,29337.5265662397,1001378.60769487
"341",34,5.7377655877609e-12,29334.1341855362,1006504.90017602
"342",34.1,3.94729686363077e-12,29330.7421971002,1011630.59977885
"343",34.2,2.69890115282235e-12,29327.3506008884,1016755.70656892
"344",34.3,1.83672307009109e-12,29323.9593968561,1021880.22061378
"345",34.4,1.24846361840469e-12,29320.5685849597,1027004.14197927
"346",34.5,8.5238761259601e-13,29317.178165156,1032127.47073059
"347",34.6,5.98847994549033e-13,29313.7881374073,1037250.20692495
"348",34.7,4.2238000449534e-13,29310.3985016583,1042372.35064572
"349",34.8,2.94585243536184e-13,29307.0092578597,1047493.90196761
"350",34.9,2.0387800387181e-13,29303.6204059673,1052614.86095727
"351",35,1.38969450919169e-13,29300.2319459285,1057735.22769433
"352",35.1,9.36427338332438e-14,29296.8438777038,1062855.00223828
"353",35.2,6.25924126208792e-14,29293.45620125,1067974.18465459
"354",35.3,4.15813408140512e-14,29290.0689165225,1073092.77501074
"355",35.4,2.75866798171125e-14,29286.6820234776,1078210.7733725
"356",35.5,1.84538388398376e-14,29283.2955220724,1083328.17980499
"357",35.6,1.28020801011513e-14,29279.9094122689,1088444.99436535
"358",35.7,8.90631216492224e-15,29276.5236940122,1093561.21713687
"359",35.8,6.09512104272766e-15,29273.1383672529,1098676.84819414
"360",35.9,4.12857731671074e-15,29269.7534319468,1103791.88760377
"361",36,2.7541930215588e-15,29266.3688880414,1108906.33544528
"362",36.1,1.81586558930254e-15,29262.9847354974,1114020.19177809
"363",36.2,1.1873055394502e-15,29259.6009742714,1119133.4566676
"364",36.3,7.71421687791376e-16,29256.217604319,1124246.13018121
"365",36.4,5.0057394867299e-16,29252.8346255965,1129358.21238461
"366",36.5,3.27232489791208e-16,29249.4520380611,1134469.70334286
"367",36.6,2.23784142659525e-16,29246.0698416749,1139580.60311301
"368",36.7,1.54041598321508e-16,29242.6880363829,1144690.91177826
"369",36.8,1.04180982630755e-16,29239.3066221358,1149800.62941314
"370",36.9,6.96014265456735e-17,29235.9255988895,1154909.75608415
"371",37,4.56322893289214e-17,29232.5449665916,1160018.29187073
