"","time","U","I","V"
"143",14.2,4428.10654215131,25531.9771207888,1128.20173798235
"144",14.3,4313.06376372259,25646.4871438335,1139.2555803096
"145",14.4,4199.92933917502,25759.0864488531,1150.35847475804
"146",14.5,4088.70602525887,25869.7723189076,1161.50959532561
"147",14.6,3979.39549596901,25978.5431198574,1172.7081150707
"148",14.7,3871.99834858643,26085.3982942998,1183.95320657863
"149",14.8,3766.51411123727,26190.3383539873,1195.24404242518
"150",14.9,3662.94125194207,26293.3648707564,1206.57979563655
"151",15,3561.27718912467,26394.4804659966,1217.95964014501
"152",15.1,3461.5183035473,26493.6887986935,1229.38275123981
"153",15.2,3363.65995163485,26590.9945520833,1240.84830601251
"154",15.3,3267.69648014895,26686.4034189574,1252.35548379634
"155",15.4,3173.62124216932,26779.9220856602,1263.90346659883
"156",15.5,3081.42661433738,26871.5582148249,1275.49143952739
"157",15.6,2991.10401531464,26961.3204268952,1287.11859120701
"158",15.7,2902.64392540603,27049.2182804822,1298.78411418986
"159",15.8,2816.03590729622,27135.2622516084,1310.4872053561
"160",15.9,2731.26862784498,27219.463711894,1322.22706630548
"161",16,2648.32988088591,27301.8349057393,1334.00290373932
"162",16.1,2567.20661097113,27382.3889265624,1345.81392983246
"163",16.2,2487.88493800333,27461.1396921495,1357.65936259467
"164",16.3,2410.35018269504,27538.1019191789,1369.53842622131
"165",16.4,2334.58689279421,27613.2910969791,1381.45035143279
"166",16.5,2260.57887001421,27686.7234605828,1393.39437580251
"167",16.6,2188.30919760576,27758.4159631396,1405.36974407308
"168",16.7,2117.76026850774,27828.3862477512,1417.37570846041
"169",16.8,2048.91381401365,27896.6526187902,1429.41152894565
"170",16.9,1981.75093289041,27963.2340127678,1441.47647355449
"171",17,1916.25212088617,28028.149968814,1453.5698186239
"172",17.1,1852.39730056415,28091.4205988303,1465.69084905598
"173",17.2,1790.16585140004,28153.0665573818,1477.83885855893
"174",17.3,1729.53664008088,28213.1090113865,1490.01314987489
"175",17.4,1670.48805094452,28271.569609666,1502.21303499468
"176",17.5,1612.99801649922,28328.4704524161,1514.43783535942
"177",17.6,1557.04404796424,28383.8340606569,1526.68688204886
"178",17.7,1502.60326577345,28437.6833457209,1538.95951595656
"179",17.8,1449.6524299878,28490.0415788329,1551.25508795191
"180",17.9,1398.16797055679,28540.932360841,1563.57295902926
"181",18,1348.1260173798,28590.3795921489,1575.91250044362
"182",18.1,1299.50243011401,28638.4074429021,1588.27309383357
"183",18.2,1252.27282767939,28685.0403234776,1600.65413133145
"184",18.3,1206.4126174129,28730.3028553249,1613.05501566082
"185",18.4,1161.89702382616,28774.2198422042,1625.47516022142
"186",18.5,1118.70111692278,28816.8162418659,1637.91398916178
"187",18.6,1076.79984003389,28858.1171382116,1650.3709374397
"188",18.7,1036.16803713247,28898.147713978,1662.84545087086
"189",18.8,996.780479591968,28936.9332239761,1675.33698616571
"190",18.9,958.611892352915,28974.4989689237,1687.84501095502
"191",19,921.63697943971,29010.8702699274,1700.36900380377
"192",19.1,885.830448860963,29046.0724435827,1712.90845421487
"193",19.2,851.167036813634,29080.1307777698,1725.46286262208
"194",19.3,817.621531168989,29113.0705081687,1738.03174037236
"195",19.4,785.168794231017,29144.916795502,1750.61460969838
"196",19.5,753.783784747245,29175.6947035259,1763.21100368133
"197",19.6,723.441579148451,29205.4291777927,1775.82046620446
"198",19.7,694.11739200302,29234.1450251991,1788.44255189756
"199",19.8,665.786595672429,29261.8668943341,1801.0768260728
"200",19.9,638.424739156684,29288.6192566365,1813.72286465224
"201",20,612.00756612071,29314.4263883729,1826.38025408736
"202",20.1,586.511032094831,29339.3123534413,1839.04859127107
"203",20.2,561.911320844642,29363.3009870055,1851.72748344233
"204",20.3,538.184859907571,29386.4158799641,1864.41654808403
"205",20.4,515.308335295455,29408.6803642527,1877.11541281421
"206",20.5,493.25870536435,29430.1174989795,1889.82371527121
"207",20.6,472.013213854634,29450.7500573917,1902.54110299296
"208",20.7,451.549402106259,29470.6005146656,1915.26723329081
"209",20.8,431.845120455651,29489.6910365162,1928.00177311834
"210",20.9,412.878538822403,29508.0434686174,1940.74439893528
"211",21,394.628156495428,29525.6793268224,1953.4947965672
"212",21.1,377.072811129642,29542.6197881738,1966.25266106102
"213",21.2,360.191686965663,29558.8856826913,1979.01769653688
"214",21.3,343.96432228621,29574.4974859224,1991.78961603657
"215",21.4,328.370616124138,29589.4753122421,2004.56814136896
"216",21.5,313.390834238077,29603.8389088845,2017.35300295266
"217",21.6,299.005614372686,29617.6076506906,2030.14393965627
"218",21.7,285.195970821454,29630.8005355529,2042.94069863648
"219",21.8,271.943298310782,29643.4361805395,2055.74303517443
"220",21.9,259.229375224871,29655.5328186772,2068.55071251044
"221",22,247.036366191578,29667.1082963735,2081.36350167755
"222",22.1,235.346824050003,29678.1800714571,2094.18118133408
"223",22.2,224.143691221061,29688.7652118155,2107.00353759545
"224",22.3,213.410300502741,29698.8803946078,2119.83036386553
"225",22.4,203.130375312072,29708.5419060312,2132.66146066782
"226",22.5,193.288029396139,29717.7656416174,2145.49663547657
"227",22.6,183.867766034644,29726.5671070389,2158.33570254823
"228",22.7,174.854476756703,29734.9614194,2171.17848275325
"229",22.8,166.233439594595,29742.9633089911,2184.02480340864
"230",22.9,157.990316897214,29750.5871214833,2196.8744981113
"231",23,150.111152725933,29757.8468205405,2209.72740657244
"232",23.1,142.582369855444,29764.7559908266,2222.5833744532
"233",23.2,135.39076640204,29771.3278413849,2235.44225320165
"234",23.3,128.523512101522,29777.5752093681,2248.30389989134
"235",23.4,121.968144258724,29783.5105640965,2261.16817706147
"236",23.5,115.712563390301,29789.1460114228,2274.03495255899
"237",23.6,109.745028582095,29794.493298382,2286.90409938254
"238",23.7,104.054152582022,29799.5638181064,2299.77549552855
"239",23.8,98.6288966489902,29804.3686149836,2312.64902383941
"240",23.9,93.4585651779183,29808.9183900389,2325.52457185403
"241",24,88.532800120451,29813.2235065216,2338.40203166068
"242",24.1,83.8415752204445,29817.2939956765,2351.28129975237
"243",24.2,79.3751900827891,29821.1395626819,2364.16227688465
"244",24.3,75.1242640935722,29824.7695927361,2377.04486793608
"245",24.4,71.079730209023,29828.1931572755,2389.92898177141
"246",24.5,67.2328286301026,29831.4190203056,2402.81453110732
"247",24.6,63.5751003789969,29834.4556448318,2415.70143238106
"248",24.7,60.0983807931797,29837.3111993708,2428.58960562182
"249",24.8,56.7947929520848,29839.9935645305,2441.4789743249
"250",24.9,53.6567410508182,29842.5103396419,2454.36946532885
"251",25,50.6769037347157,29844.8688494304,2467.26100869534
"252",25.1,47.848227407944,29847.0761507128,2480.15353759199
"253",25.2,45.1639195287051,29849.139039108,2493.04698817814
"254",25.3,42.6174419025209,29851.0640557483,2505.94129949344
"255",25.4,40.202503986334,29852.8574939814,2518.83641334931
"256",25.5,37.9130562121387,29854.5254060512,2531.73227422342
"257",25.6,35.7432833415518,29856.0736097485,2544.62882915697
"258",25.7,33.6875978606445,29857.5076950209,2557.52602765483
"259",25.8,31.7406334236832,29858.8330305338,2570.42382158852
"260",25.9,29.8972383542122,29860.0547701736,2583.32216510207
"261",26,28.1524692112351,29861.1778594865,2596.2210145206
"262",26.1,26.5015844276975,29862.2070420435,2609.12032826172
"263",26.2,24.9400380279357,29863.1468657276,2622.02006674963
"264",26.3,23.4634734302256,29864.0016889354,2634.92019233194
"265",26.4,22.0677173400541,29864.7756866872,2647.82066919913
"266",26.5,20.7487737392412,29865.472856642,2660.72146330666
"267",26.6,19.502817975554,29866.0970250115,2673.6225422996
"268",26.7,18.3261909569956,29866.6518523691,2686.52387543988
"269",26.8,17.2153934545105,29867.1408393508,2699.42543353591
"270",26.9,16.1670805159139,29867.5673322443,2712.32718887477
"271",27,15.1780559942942,29867.9345284643,2725.22911515663
"272",27.1,14.2452671981802,29868.2454819046,2738.13118743175
"273",27.2,13.3657996532564,29868.5031081799,2751.03338203952
"274",27.3,12.5368719877872,29868.7101897431,2763.9356765498
"275",27.4,11.7558309423794,29868.8693808778,2776.83804970656
"276",27.5,11.0201465023398,29868.9832125694,2789.74048137351
"277",27.6,10.3274071535223,29869.054097251,2802.64295248194
"278",27.7,9.67531526313337,29869.0843334255,2815.54544498044
"279",27.8,9.06168258538163,29869.0761101618,2828.44794178669
"280",27.9,8.48442589191866,29869.0315114673,2841.35042674117
"281",28,7.94156272675262,29868.9525205344,2854.25288456263
"282",28.1,7.43120728508959,29868.841023864,2867.15530080549
"283",28.2,6.9515664153541,29868.6988152658,2880.05766181892
"284",28.3,6.50093574343446,29868.5275997352,2892.95995470763
"285",28.4,6.07769591801708,29868.3289972107,2905.86216729437
"286",28.5,5.68030897570386,29868.1045462094,2918.7642880839
"287",28.6,5.30731482444989,29867.8557073464,2931.66630622866
"288",28.7,4.95732784371682,29867.5838667353,2944.56821149579
"289",28.8,4.62903359960645,29867.2903392751,2957.46999423572
"290",28.9,4.32118567312161,29866.9763718232,2970.37164535206
"291",29,4.03260259959571,29866.6431462575,2983.27315627289
"292",29.1,3.76216491723721,29866.2917824288,2996.17451892331
"293",29.2,3.50881232265228,29865.9233410071,3009.07572569929
"294",29.3,3.27154093113492,29865.538826222,3021.9767694427
"295",29.4,3.04940063945097,29865.1391885016,3034.87764341748
"296",29.5,2.84149258878804,29864.7253270099,3047.77834128698
"297",29.6,2.64696672549844,29864.2980920878,3060.67885709231
"298",29.7,2.46501945722571,29863.8582875976,3073.57918523182
"299",29.8,2.29489140197628,29863.4066731752,3086.47932044143
"300",29.9,2.13586522767723,29862.9439663907,3099.37925777606
"301",30,1.98726357974665,29862.4708448228,3112.2789925919
"302",30.1,1.84844709419568,29861.9879480454,3125.17852052953
"303",30.2,1.71881249378058,29861.4958795329,3138.07783749796
"304",30.3,1.59779076472705,29860.9952084842,3150.97693965942
"305",30.4,1.4848454115594,29860.4864715681,3163.87582341491
"306",30.5,1.37947078758219,29859.970174594,3176.77448539056
"307",30.6,1.28119049858085,29859.4467941084,3189.6729224246
"308",30.7,1.18955587733234,29858.9167789213,3202.57113155506
"309",30.8,1.10414452654386,29858.3805515638,3215.46911000814
"310",30.9,1.02455892786893,29857.8385096793,3228.36685518713
"311",31,0.950425114684811,29857.2910273515,3241.26436466194
"312",31.1,0.881391406351756,29856.7384563706,3254.16163615924
"313",31.2,0.817127201715097,29856.1811274404,3267.05866755304
"314",31.3,0.757321829652679,29855.6193513276,3279.95545685586
"315",31.4,0.701683454514537,29855.0534199575,3292.85200221039
"316",31.5,0.64993803434751,29854.4836074556,3305.74830188149
"317",31.6,0.601828329844747,29853.9101711394,3318.64435424882
"318",31.7,0.557112962008864,29853.3333524607,3331.54015779969
"319",31.8,0.515565516567078,29852.7533779018,3344.43571112247
"320",31.9,0.47697369322728,29852.1704598266,3357.33101290028
"321",32,0.441138497915251,29851.5847972882,3370.22606190507
"322",32.1,0.407873476184838,29850.9965767963,3383.12085699204
"323",32.2,0.377003986045052,29850.4059730443,3396.01539709439
"324",32.3,0.348366508500104,29849.8131495991,3408.90968121833
"325",32.4,0.321807994150652,29849.2182595547,3421.80370843846
"326",32.5,0.297185244256536,29848.6214461514,3434.69747789337
"327",32.6,0.27436432471312,29848.0228433618,3447.59098878148
"328",32.7,0.253220011444722,29847.4225764461,3460.48424035719
"329",32.8,0.233635265769636,29846.8207624762,3473.37723192723
"330",32.9,0.2155007383416,29846.2175108326,3486.26996284722
"331",33,0.198714300322287,29845.6129236731,3499.16243251845
"332",33.1,0.183180600488437,29845.0070963755,3512.05464038485
"333",33.2,0.168810647025372,29844.4001179567,3524.94658593019
"334",33.3,0.155521412806027,29843.7920714668,3537.83826867536
"335",33.4,0.143235463000994,29843.183034362,3550.72968817591
"336",33.5,0.13188060391052,29842.5730788561,3563.62084401973
"337",33.6,0.121389551953827,29841.9622722508,3576.51173582479
"338",33.7,0.111699621794494,29841.3506772487,3589.40236323717
"339",33.8,0.102752432621129,29840.7383522463,3602.29272592906
"340",33.9,0.0944936316582425,29840.1253516111,3615.18282359702
"341",34,0.0868726340124278,29839.5117259414,3628.07265596027
"342",34.1,0.0798423780028988,29838.8975223115,3640.96222275909
"343",34.2,0.073359094791157,29838.2827845018,3653.85152375342
"344",34.3,0.0673820924382527,29837.6675532149,3666.7405587214
"345",34.4,0.0618735528258904,29837.0518662788,3679.62932745815
"346",34.5,0.0567983408682807,29836.4357588377,3692.51782977452
"347",34.6,0.0521238255191113,29835.8192635311,3705.40606549602
"348",34.7,0.0478197118365341,29835.2024106616,3718.29403446174
"349",34.8,0.0438578834944516,29834.5852283528,3731.18173652337
"350",34.9,0.0402122551517213,29833.9677426965,3744.06917154432
"351",35,0.0368586341181711,29833.3499778915,3756.95633939885
"352",35.1,0.033774590785943,29832.731956373,3769.8432399713
"353",35.2,0.030939337320447,29832.113698934,3782.72987315533
"354",35.3,0.0283336141308525,29831.4952248387,3795.61623885324
"355",35.4,0.0259395836645327,29830.8765519291,3808.50233697536
"356",35.5,0.0237407310933455,29830.2576967238,3821.38816743943
"357",35.6,0.0217217714821417,29829.6386745116,3834.27373017005
"358",35.7,0.0198685630514339,29829.0194994374,3847.15902509819
"359",35.8,0.0181680261667764,29828.4001845841,3860.04405216068
"360",35.9,0.0166080677071168,29827.7807420474,3872.9288112998
"361",36,0.0151775104832087,29827.1611830071,3885.81330246284
"362",36.1,0.0138660273951593,29826.5415177926,3898.69752560175
"363",36.2,0.012664080035329,29825.9217559445,3911.58148067275
"364",36.3,0.0115628614591638,29825.3019062716,3924.46516763605
"365",36.4,0.010554242862113,29824.6819769044,3937.34858645549
"366",36.5,0.00963072391562267,29824.0619753449,3950.2317370983
"367",36.6,0.008785386529307,29823.4419085126,3963.11461953481
"368",36.7,0.00801185181982107,29822.8217827876,3975.99723373823
"369",36.8,0.00730424007970789,29822.2016040509,3988.87957968441
"370",36.9,0.00665713355160372,29821.5813777212,4001.76165735166
"371",37,0.0060655418246758,29820.9611087899,4014.64346672051
"372",37.1,0.00552486968106712,29820.340801853,4027.52500777357
"373",37.2,0.00503088723045106,29819.7204611412,4040.40628049536
"374",37.3,0.00457970218058661,29819.1000905474,4053.28728487215
"375",37.4,0.00416773410102718,29818.4796936527,4066.16802089183
